Ace,Value,Dealer,Hit,Stay
2,13,7,-0.304,-0.501
2,13,8,-0.271,-0.472
2,13,9,-0.663,-0.141
2,13,10,-0.475,-0.332
2,13,11,-1.0,-0.671
2,14,2,-0.716,-0.126
2,14,3,-0.638,-0.022
2,14,4,0.0,-0.085
2,14,5,-0.5,0.177
2,14,6,-0.66,-0.397
2,14,7,-1.0,-0.39
2,14,8,-0.231,-0.64
2,14,9,-0.462,-0.281
2,14,10,-0.464,-0.644
2,14,11,-0.631,-0.577
2,15,2,-0.22,-0.071
2,15,3,-0.696,0.022
2,15,4,-0.534,-0.269
2,15,5,0.142,-0.013
2,15,6,-1.0,0.097
2,15,7,-0.359,-0.011
2,15,8,-0.709,-0.154
2,15,9,-0.557,-0.142
2,15,10,-0.458,-1.0
2,15,11,-0.5,-0.021
2,16,2,0.0,-0.476
2,16,3,-0.499,-1.0
2,16,4,-0.64,0.417
2,16,5,-0.37,0.149
2,16,6,-0.393,0.44
2,16,7,-0.138,0.163
2,16,8,-1.0,0.105
2,16,9,-1.0,-0.162
2,16,10,-1.0,-0.232
2,16,11,-0.357,0.276
2,17,2,0.0,0.006
2,17,3,-0.422,0.106
2,17,4,-0.557,0.041
2,17,5,-0.341,-1.0
2,17,6,-1.0,-0.239
2,17,7,-0.634,0.235
2,17,8,-0.553,-0.311
2,17,9,-0.551,0.285
2,17,10,-0.213,-0.04
2,17,11,-0.362,0.362
2,18,2,-0.304,0.211
2,18,3,-0.615,1.0
2,18,4,0.0,0.384
2,18,5,0.0,0.331
2,18,6,-1.0,0.407
2,18,7,-0.445,-0.154
2,18,8,0.0,0.529
2,18,9,-0.095,0.702
2,18,10,0.0,0.309
2,18,11,0.0,0.32
3,0,2,0.403,-1.0
3,0,3,0.0,0.333
3,0,4,0.0,1.0
3,0,5,0.0,0.453
3,0,6,0.0,0.002
3,0,7,0.522,-0.549
3,0,8,0.0,0.274
3,0,9,0.0,-0.668
3,0,10,-0.132,-0.488
3,0,11,0.0,0.0
3,2,3,-0.088,0.0
3,2,4,0.0,-0.027
3,2,9,0.0,-0.463
3,2,10,0.0,-0.45
3,3,4,0.0,0.543
3,3,5,0.0,1.0
3,3,6,0.0,-0.326
3,3,7,0.5,0.0
3,3,8,0.0,-0.507
3,3,9,0.0,-1.0
3,3,10,0.138,-0.699
3,4,3,0.0,-1.0
3,4,5,1.0,0.0
3,4,6,0.0,-0.262
3,4,7,0.0,-0.626
3,4,8,0.325,0.0
3,4,10,-0.5,-0.046
3,5,3,0.0,-0.666
3,5,5,0.0,0.0
3,5,6,0.5,-0.505
3,5,8,0.0,0.0
3,5,9,0.0,-0.343
3,5,10,-0.008,0.576
3,6,3,0.0,1.0
3,6,8,0.0,0.0
3,6,9,0.0,0.0
3,6,10,0.108,-0.687
3,6,11,0.0,-0.607
3,7,2,0.0,0.355
3,7,6,0.0,1.0
3,7,7,0.0,0.358
3,7,9,0.0,0.0
3,7,10,0.0,0.233
3,9,4,0.0,-0.377
3,9,9,0.0,-0.446
3,9,10,-0.333,-1.0
3,10,2,0.0,-0.276
3,10,4,-0.207,-1.0
3,10,6,0.0,-1.0
3,10,7,0.314,-1.0
3,10,9,0.0,-0.652
3,10,10,-0.348,-0.676
3,11,2,-0.426,0.0
3,11,6,-0.216,0.0
3,11,7,0.0,0.0
3,11,9,-0.692,-0.286
3,11,10,-0.258,-0.288
3,12,4,0.0,-1.0
3,12,8,0.0,0.337
3,12,10,0.0,-0.026
3,13,3,0.081,0.0
3,13,5,0.0,-1.0
3,13,7,0.333,0.0
3,13,10,0.119,-1.0
3,14,2,0.308,0.0
3,14,7,0.0,0.0
3,14,8,-1.0,-0.077
3,14,10,-0.482,-0.692
