Ace,Value,Dealer,Hit,Stay
1,17,4,-0.5,0.045
1,17,5,0.0,0.094
1,17,6,0.0,0.192
1,17,7,-0.401,0.163
1,17,8,-0.087,0.076
1,17,9,-0.302,-0.101
1,17,10,-0.326,-0.632
1,17,11,-0.635,-0.017
1,18,2,-0.621,0.194
1,18,3,-0.057,0.191
1,18,4,0.0,0.186
1,18,5,-0.5,0.283
1,18,6,0.0,0.109
1,18,7,-0.5,0.198
1,18,8,0.0,0.271
1,18,9,0.0,0.157
1,18,10,-0.139,0.017
1,18,11,-0.347,-0.558
1,19,2,-0.301,0.303
1,19,3,0.0,0.281
1,19,4,-0.474,0.304
1,19,5,-0.563,0.289
1,19,6,-0.325,0.377
1,19,7,0.0,0.343
1,19,8,0.0,0.4
1,19,9,-0.532,0.34
1,19,10,-0.667,0.252
1,19,11,-0.579,0.388
2,0,2,0.01,-0.227
2,0,3,0.144,-0.569
2,0,4,0.11,-0.499
2,0,5,0.178,0.0
2,0,6,0.158,-0.133
2,0,7,0.111,-0.362
2,0,8,0.085,-0.566
2,0,9,0.077,-0.474
2,0,10,0.063,-0.395
2,0,11,-0.06,-0.118
2,2,2,-0.042,-0.068
2,2,3,0.138,-0.005
2,2,4,0.105,-0.498
2,2,5,-0.222,0.062
2,2,6,0.238,-0.017
2,2,7,0.089,-0.272
2,2,8,0.015,-0.488
2,2,9,-0.464,-0.168
2,2,10,-0.01,-0.604
2,2,11,-0.072,-0.532
2,3,2,-0.2,-0.495
2,3,3,0.135,-0.049
2,3,4,0.019,-0.585
2,3,5,0.171,-0.02
2,3,6,0.0,0.246
2,3,7,0.125,0.0
2,3,8,-0.004,-0.705
2,3,9,-0.013,-0.303
2,3,10,-0.007,-0.51
2,3,11,-0.177,-0.68
2,4,2,-0.418,0.011
2,4,3,0.187,0.0
2,4,4,-0.045,-0.458
2,4,5,0.209,-0.399
2,4,6,0.07,-0.043
2,4,7,0.056,-0.546
2,4,8,-0.021,-0.059
2,4,9,-0.009,-0.579
2,4,10,-0.041,-0.345
2,4,11,-0.105,-0.143
2,5,2,0.072,-0.546
2,5,3,0.153,-0.189
2,5,4,0.081,0.0
2,5,5,0.112,-0.533
2,5,6,0.151,0.0
2,5,7,-0.13,-0.106
2,5,8,0.067,-0.1
